"kaupverd";"teg_eign";"svfn";"byggar";"efstah";"haednr";"fjibmhl";"fjmib";"lyfta";"birtm2";"fjhaed";"fjbkar";"fjsturt";"fjklos";"fjeld";"fjherb";"fjstof";"fjgeym";"matssvaedi";"undirmatssvaedi"
27900;"Íbúðareign";1400;"2009";5;2;35;1;2;111.6;1;1;1;1;1;2;1;0;600;18
59000;"Íbúðareign";1300;"2008";4;3;30;1;2;181.7;1;1;1;1;1;4;2;1;510;0
26600;"Íbúðareign";0;"1999";3;3;5;1;0;101.1;1;1;0;1;1;3;1;0;130;0
31500;"Íbúðareign";0;"1961";2;1;3;1;0;162.9;1;1;1;1;1;3;2;0;100;0
37000;"Íbúðareign";0;"1999";2;1;6;1;0;147.9;1;1;1;1;1;2;1;1;140;0
20900;"Íbúðareign";0;"1944";2;1;8;1;0;74.5;1;0;1;1;1;2;1;1;90;12
27000;"Íbúðareign";0;"1986";7;3;33;1;1;85.4;1;0;1;1;1;2;1;1;90;0
17500;"Íbúðareign";0;"1981";4;3;14;1;0;58;1;1;0;1;1;1;1;0;72;0
18300;"Íbúðareign";0;"1986";2;1;5;1;0;56.3;1;1;0;1;1;1;1;0;72;0
18200;"Íbúðareign";0;"1951";4;0;4;1;0;71.8;1;1;0;1;1;1;1;0;90;12
23400;"Íbúðareign";0;"1995";3;1;8;1;0;105.4;1;1;1;1;1;2;1;2;130;0
35200;"Raðhús";1300;"2007";2;1;1;1;0;174.8;2;1;1;2;1;3;1;1;700;0
22000;"Íbúðareign";0;"1947";4;4;8;1;0;79.7;1;0;1;1;1;2;2;1;25;0
17900;"Íbúðareign";0;"1979";3;2;7;1;0;74.7;1;1;0;1;1;1;2;1;150;0
37255;"Íbúðareign";0;"2007";6;3;70;1;4;103.5;1;0;1;1;1;2;1;0;280;0
32400;"Íbúðareign";0;"1976";1;1;2;1;0;390.2;2;1;2;3;1;7;3;3;160;0
59000;"Einbýlishús";0;"1969";1;1;1;1;0;282.3;2;1;1;2;1;6;4;0;170;0
19000;"Íbúðareign";0;"1977";3;3;6;1;0;73.5;1;1;0;1;1;1;1;1;150;22
44500;"Einbýlishús";0;"1994";1;1;1;1;0;157;1;1;0;1;1;3;1;0;130;0
24850;"Íbúðareign";1604;"1987";4;2;7;1;0;114.3;1;1;1;1;1;2;1;0;800;0
33000;"Íbúðareign";1100;"1971";3;3;7;1;0;122.5;1;1;0;1;1;4;1;0;400;0
7950;"Íbúðareign";2000;"1977";3;1;8;1;0;64.4;1;1;0;1;1;1;1;1;2040;0
18400;"Íbúðareign";1400;"2001";3;3;14;1;0;67.8;1;0;1;1;1;1;1;0;640;0
49000;"Einbýlishús";1400;"1973";1;1;1;1;0;247.6;1;1;1;2;1;4;2;0;600;0
90000;"Einbýlishús";1300;"1984";2;1;1;1;0;279.4;2;1;1;2;1;3;3;1;540;0
19800;"Íbúðareign";1000;"1979";8;2;49;1;1;97.4;1;1;0;1;1;3;1;0;320;62
17500;"Íbúðareign";1000;"1969";4;1;21;1;0;81.7;1;1;0;1;1;2;1;1;300;0
33200;"Íbúðareign";1000;"2000";2;2;4;1;0;112.4;1;1;1;1;1;3;1;0;340;0
30766;"Íbúðareign";1000;"2002";5;5;24;1;1;120.9;1;1;0;1;1;3;1;0;340;0
35000;"Raðhús";1000;"1972";1;1;1;1;0;236.8;2;1;1;2;1;7;1;0;320;0
42250;"Raðhús";1000;"2002";2;1;1;1;0;170.9;2;1;1;2;1;4;1;2;340;0
23500;"Íbúðareign";0;"1991";6;1;42;1;2;65.3;1;0;1;1;1;1;1;1;281;0
19000;"Íbúðareign";1604;"1995";3;2;11;1;0;82.4;1;1;0;1;1;3;1;1;800;0
13900;"Íbúðareign";0;"1967";3;2;8;1;0;59.6;1;1;0;1;1;1;1;0;200;0
18500;"Íbúðareign";0;"1926";3;3;6;1;0;72.2;1;1;0;1;1;2;1;0;90;20
23569;"Íbúðareign";2000;"1953";2;1;2;1;0;189.9;2;1;0;2;1;4;2;1;2050;0
10900;"Íbúðareign";2000;"1976";3;2;17;1;0;66.8;1;1;0;1;1;2;1;1;2050;0
13900;"Íbúðareign";1400;"1991";3;0;8;1;0;62.5;1;0;1;1;1;1;1;1;620;0
26800;"Íbúðareign";0;"1984";4;4;8;1;0;82.2;1;1;1;1;1;2;1;1;85;0
14200;"Íbúðareign";0;"1944";3;1;9;1;0;55.8;1;0;1;1;1;1;1;0;20;25
52000;"Íbúðareign";0;"1978";4;4;2;1;2;160.6;2;1;0;2;1;4;1;1;20;26
27300;"Íbúðareign";0;"1959";4;1;4;1;0;108;1;1;0;1;1;2;1;1;100;0
38500;"Einbýlishús";0;"1973";2;1;1;1;0;175.6;2;1;1;2;1;4;1;0;160;0
31300;"Íbúðareign";1100;"1972";4;1;12;1;0;124.5;1;1;0;1;1;3;1;2;400;0
21000;"Íbúðareign";0;"1935";2;2;5;1;0;55.6;1;0;1;1;1;1;1;1;25;0
15500;"Íbúðareign";0;"1975";4;2;22;1;0;65.3;1;1;0;1;1;2;1;1;150;24
47000;"Raðhús";1300;"1974";1;1;1;1;0;205.3;1;1;1;1;1;3;1;0;500;0
24900;"Íbúðareign";1400;"1976";4;2;8;1;0;159.4;2;1;0;1;1;5;1;1;600;0
33250;"Íbúðareign";1400;"2001";2;2;4;1;0;143.8;1;1;0;1;1;3;1;0;640;0
41000;"Íbúðareign";1300;"2007";2;2;14;1;0;142.7;1;1;0;1;1;3;1;0;511;0
38500;"Íbúðareign";1000;"2006";4;1;13;1;1;141.3;1;1;1;1;1;3;1;1;351;0
24900;"Íbúðareign";6000;"2006";2;2;12;1;0;110;1;1;1;1;1;2;1;1;6010;0
38500;"Parhús";6000;"2005";1;1;2;1;0;157.2;1;1;1;1;1;4;1;1;6010;0
33800;"Raðhús";6000;"2003";1;1;5;1;0;139.1;1;0;1;1;1;3;1;1;6030;0
37000;"Einbýlishús";6000;"2003";1;1;1;1;0;153;1;0;1;1;1;4;1;1;6010;0
59500;"Einbýlishús";6000;"2007";2;1;1;1;0;300;2;1;2;3;1;5;2;1;6010;0
49500;"Einbýlishús";6000;"2006";1;1;1;1;0;192.9;1;1;1;1;1;4;1;0;6010;0
33800;"Einbýlishús";1400;"1930";3;2;1;1;0;181.1;3;0;2;2;2;3;3;0;600;0
25000;"Íbúðareign";1400;"2007";6;4;40;1;3;92.2;1;1;0;1;1;2;1;0;680;105
26100;"Íbúðareign";1400;"2011";4;4;16;1;1;112.2;1;1;1;1;1;3;1;0;630;0
24400;"Íbúðareign";1400;"2008";4;4;20;1;2;83.7;1;0;1;1;1;1;1;0;600;18
66500;"Einbýlishús";1300;"2013";1;1;1;1;0;245.8;1;1;1;2;1;4;1;2;530;0
21400;"Íbúðareign";0;"1956";4;3;9;1;0;62.9;1;1;0;1;1;2;1;1;72;0
21500;"Íbúðareign";0;"1960";2;0;3;1;0;66.1;1;1;0;1;1;2;1;1;100;0
25900;"Íbúðareign";0;"2007";5;3;37;1;4;100.2;1;1;0;1;1;2;1;0;270;0
41900;"Íbúðareign";0;"1967";2;2;3;1;0;158.2;1;1;0;2;1;3;1;0;80;0
29500;"Íbúðareign";0;"1942";3;3;4;1;0;95;1;1;0;1;1;3;1;2;25;0
35000;"Íbúðareign";0;"1959";2;1;3;1;0;166.6;1;1;0;1;1;2;1;0;100;0
24500;"Íbúðareign";6000;"2008";2;1;14;1;0;99.4;1;1;1;1;1;2;1;1;6010;0
47000;"Einbýlishús";6000;"1978";1;1;1;1;0;297.5;1;1;1;1;2;4;2;2;6040;0
35000;"Íbúðareign";1000;"2005";3;1;29;1;3;121;1;1;1;1;1;3;1;0;350;0
52800;"Einbýlishús";1000;"1968";1;1;1;1;0;264;2;1;1;2;2;6;3;2;300;0
50000;"Einbýlishús";0;"1964";2;1;1;1;0;191.5;2;1;0;2;1;6;2;1;100;0
35000;"Raðhús";0;"1976";2;1;1;1;0;159.5;2;1;1;2;1;4;2;0;150;22
29000;"Íbúðareign";0;"1979";2;2;2;1;0;183.3;2;1;0;1;1;2;2;0;150;0
24000;"Íbúðareign";0;"1947";3;0;4;1;0;98.3;1;1;0;1;1;1;2;1;100;0
20600;"Íbúðareign";0;"1966";8;7;24;1;1;86.5;1;1;0;1;1;2;1;0;100;1
39500;"Íbúðareign";0;"1958";2;1;3;1;0;156.8;1;1;0;1;1;3;2;0;100;0
25300;"Íbúðareign";0;"1926";4;4;4;1;0;67;2;0;1;1;1;2;1;1;20;0
27900;"Íbúðareign";1000;"1961";2;1;2;1;0;106.9;1;1;0;1;1;2;1;1;300;0
67000;"Einbýlishús";1000;"1978";2;1;1;1;0;277.4;2;1;1;1;1;3;1;0;320;15
42000;"Raðhús";0;"2006";2;1;1;1;0;167.2;2;1;1;1;1;3;2;0;270;0
45900;"Parhús";1604;"2000";1;1;1;1;0;167.7;1;1;1;1;1;2;1;0;840;0
8000;"Íbúðareign";0;"1968";3;0;8;1;0;22.8;1;0;1;1;1;1;0;1;200;0
37500;"Íbúðareign";0;"1972";3;3;3;1;0;191.1;2;1;0;1;1;4;1;1;100;0
43200;"Raðhús";0;"1984";2;1;1;1;0;226.2;2;1;1;2;1;6;3;0;150;0
30500;"Íbúðareign";0;"1971";2;0;3;1;0;116.7;1;1;0;1;1;2;1;0;72;0
52000;"Einbýlishús";1604;"1979";1;1;1;1;0;241.2;2;1;1;2;1;5;1;0;800;0
29000;"Íbúðareign";1604;"1993";3;2;6;1;0;131;1;1;1;1;1;3;1;0;840;0
13500;"Íbúðareign";0;"1962";3;3;14;1;0;50;1;1;0;1;1;1;1;1;100;1
10500;"Íbúðareign";6000;"1975";4;3;10;1;0;76.3;1;1;0;1;1;2;1;0;6030;0
25000;"Íbúðareign";6000;"1947";4;2;4;1;0;198;1;1;0;1;1;3;2;2;6020;0
43800;"Íbúðareign";6000;"2014";9;9;23;1;0;130.2;1;0;1;1;1;3;2;1;6010;0
24100;"Einbýlishús";1400;"1929";2;1;1;1;0;171.1;2;1;1;2;1;5;2;1;600;0
45500;"Íbúðareign";1300;"2006";3;3;9;1;1;155.3;1;1;1;1;1;3;1;1;511;0
16500;"Íbúðareign";1000;"2010";5;1;34;1;2;52.2;1;0;1;1;1;1;1;0;350;0
17400;"Íbúðareign";1000;"1978";2;1;8;1;0;60.5;1;1;0;1;1;1;1;1;320;0
19500;"Íbúðareign";1000;"1979";7;3;25;1;1;73.6;1;1;0;1;1;2;1;0;320;0
21500;"Íbúðareign";0;"1959";4;0;9;1;0;99.4;1;1;0;1;1;3;1;1;100;0
23237;"Íbúðareign";0;"1970";4;4;10;1;0;94.4;1;1;0;1;1;3;1;1;160;21
31100;"Raðhús";0;"1981";2;1;1;1;0;145.6;2;1;0;2;1;3;2;0;160;0
22500;"Íbúðareign";1604;"1985";3;3;5;1;0;113.3;1;1;1;1;1;2;1;0;800;0
22550;"Íbúðareign";1400;"2004";4;2;24;1;1;88;1;1;1;1;1;2;1;1;630;0
23900;"Íbúðareign";1000;"1955";2;1;3;1;0;84.2;1;1;0;1;1;2;1;0;320;0
36500;"Íbúðareign";1000;"1968";3;3;3;1;0;177.9;2;1;0;1;1;4;1;1;320;0
19000;"Íbúðareign";0;"1949";2;0;3;1;0;69.7;1;0;1;1;1;2;1;0;100;0
52000;"Íbúðareign";0;"1971";3;2;3;1;0;184;2;1;1;1;1;3;1;1;72;0
25150;"Íbúðareign";0;"1937";4;1;5;1;0;87.7;1;1;0;1;1;3;1;1;25;0
53400;"Einbýlishús";1000;"1954";2;1;1;1;0;240;3;1;0;2;1;5;2;1;320;0
58000;"Parhús";1000;"1994";2;1;1;1;0;268.3;3;1;1;2;1;6;1;1;330;0
25000;"Íbúðareign";1000;"1998";3;2;12;1;0;88.7;1;1;0;1;1;2;1;0;330;0
47200;"Raðhús";1000;"2005";1;1;1;1;0;151.6;1;1;0;1;1;2;1;1;350;0
41500;"Íbúðareign";0;"1964";2;2;3;1;0;178.7;1;1;0;2;1;4;1;2;80;0
26480;"Íbúðareign";0;"1987";5;5;27;1;1;76.1;1;0;1;1;1;2;1;1;100;0
25900;"Íbúðareign";0;"2003";3;3;22;1;0;96.3;1;1;0;1;1;2;1;0;180;0
18000;"Íbúðareign";0;"1967";3;1;8;1;0;79.3;1;1;0;1;1;2;1;0;200;0
36000;"Íbúðareign";0;"2003";4;4;6;1;0;150.5;1;0;1;1;1;3;1;0;180;0
20500;"Íbúðareign";0;"1969";3;1;6;1;0;93.8;1;1;0;1;1;2;1;1;170;0
31000;"Íbúðareign";0;"1957";5;2;6;1;0;119.7;1;1;0;1;1;3;1;1;11;0
38000;"Einbýlishús";6000;"1971";1;1;1;1;0;184.8;1;1;1;2;1;4;1;0;6030;0
19900;"Íbúðareign";2000;"2008";2;1;11;1;0;97.8;1;0;1;1;1;1;1;1;2040;0
45000;"Raðhús";1300;"1972";1;1;1;1;0;179.4;1;1;0;2;1;3;2;0;500;0
22215;"Íbúðareign";0;"1986";7;6;33;1;1;69.9;1;0;1;1;1;1;1;1;90;0
27700;"Íbúðareign";0;"1957";3;3;4;1;0;72.8;1;1;0;1;1;2;1;1;70;0
22350;"Íbúðareign";0;"1958";4;3;9;1;0;80;1;1;0;1;1;2;1;1;100;0
86000;"Íbúðareign";0;"2008";9;9;42;1;3;173.8;1;1;1;2;1;2;1;0;20;51
81000;"Íbúðareign";0;"2008";9;7;42;1;3;172.8;1;1;1;2;1;2;1;0;20;51
21200;"Íbúðareign";0;"1991";3;2;6;1;0;87.5;1;1;0;1;1;2;1;0;130;0
23400;"Íbúðareign";0;"1965";9;3;27;1;1;97.9;1;1;0;1;1;2;1;0;100;0
27700;"Íbúðareign";1400;"1992";3;2;4;1;0;121.4;2;0;1;1;1;4;2;2;620;0
32300;"Íbúðareign";1000;"1963";2;2;2;1;0;152.6;1;0;1;1;1;4;1;0;320;0
18500;"Íbúðareign";0;"1960";4;1;4;1;0;74;1;0;1;1;1;1;1;0;100;0
30400;"Íbúðareign";0;"1954";3;3;4;1;0;79.1;1;1;0;1;1;3;2;0;70;0
7200;"Íbúðareign";0;"1978";3;0;8;1;0;27.3;1;0;1;1;1;0;1;0;150;22
12000;"Íbúðareign";0;"1972";4;2;10;1;0;64.2;1;1;0;1;1;1;1;1;160;21
18000;"Íbúðareign";0;"1986";6;3;30;1;1;87.2;1;1;0;1;1;2;2;2;220;0
26200;"Íbúðareign";0;"1965";8;7;56;1;2;101.8;1;1;0;1;1;3;1;0;100;0
22300;"Íbúðareign";0;"1995";3;1;9;1;0;96;1;1;0;1;1;2;1;1;130;0
11500;"Íbúðareign";0;"1974";4;2;10;1;0;62.6;1;1;0;1;1;1;1;1;161;0
23600;"Íbúðareign";0;"1990";3;3;7;1;0;112.4;1;1;1;1;1;4;2;1;120;0
13100;"Íbúðareign";6000;"1989";3;3;15;1;0;87.5;1;1;0;1;1;2;1;1;6040;0
26000;"Raðhús";6000;"1960";2;1;1;1;0;139.1;2;1;0;2;1;4;1;2;6030;0
38200;"Einbýlishús";1000;"1994";1;1;1;1;0;226.3;1;0;1;1;1;3;2;3;350;0
19000;"Íbúðareign";1000;"1989";2;1;2;1;0;64.5;1;0;1;1;1;2;1;0;330;0
31700;"Íbúðareign";1604;"2006";4;3;24;1;1;148.2;1;1;1;1;1;3;1;0;810;0
17983;"Íbúðareign";0;"1947";2;0;2;1;0;68.4;1;0;1;1;1;1;2;1;100;0
27500;"Íbúðareign";0;"1974";2;2;6;1;0;93.3;1;1;1;1;1;3;1;1;283;0
47000;"Raðhús";0;"1929";3;1;2;2;0;151.9;2;2;1;2;3;4;4;0;11;0
23400;"Íbúðareign";0;"1993";9;8;51;1;2;75.4;1;0;1;1;1;1;1;1;150;0
61500;"Einbýlishús";0;"1999";1;1;1;1;0;210.7;1;1;1;2;0;0;0;0;140;0
45000;"Einbýlishús";0;"1984";1;1;1;1;0;211.8;1;1;1;2;1;5;1;0;120;0
23900;"Íbúðareign";1000;"1990";3;3;7;1;0;76.3;1;1;0;1;1;2;1;0;330;0
25900;"Íbúðareign";0;"1965";4;2;9;1;0;92.7;1;1;0;1;1;3;1;0;85;17
30500;"Íbúðareign";0;"1985";5;4;11;1;0;116.6;2;0;1;1;1;4;1;1;72;3
26450;"Íbúðareign";0;"1960";4;3;10;1;0;95.5;1;1;0;1;1;3;1;1;100;0
18800;"Íbúðareign";0;"1985";4;1;7;1;0;70.1;1;0;1;1;1;1;1;0;100;0
61000;"Parhús";1300;"2002";2;1;1;1;0;199.7;2;1;1;2;1;3;3;1;520;0
17400;"Íbúðareign";1400;"1923";3;3;3;1;0;79.9;1;0;1;1;1;1;1;0;600;0
27250;"Íbúðareign";1000;"2002";9;9;47;1;2;100;1;0;1;1;1;2;1;0;340;0
40000;"Einbýlishús";0;"1985";2;1;1;1;0;255.9;3;1;1;4;1;4;2;0;150;0
44000;"Einbýlishús";1400;"2004";2;1;1;1;0;200.5;2;1;1;2;1;3;2;2;630;0
41000;"Raðhús";1400;"1982";2;1;1;1;0;243.5;3;1;2;2;1;7;1;0;600;0
22000;"Íbúðareign";0;"1968";3;2;6;1;0;84.5;1;1;1;1;1;3;1;1;280;0
32920;"Íbúðareign";0;"2012";4;2;49;1;2;92.9;1;0;1;1;1;2;1;2;160;0
32124;"Íbúðareign";0;"2012";4;2;49;1;2;90.6;1;0;1;1;1;2;1;2;160;0
24600;"Íbúðareign";0;"1990";12;1;39;1;2;68.5;1;1;0;1;1;1;1;1;20;0
27500;"Íbúðareign";0;"1948";2;0;3;1;0;91.6;1;1;0;1;1;2;1;2;100;0
60500;"Parhús";0;"1973";1;1;1;1;0;181.3;1;1;1;1;1;5;2;1;280;0
22300;"Íbúðareign";0;"1988";3;2;8;1;0;95.6;1;1;0;1;1;2;1;1;120;0
23816;"Íbúðareign";0;"2003";4;3;27;1;1;64.8;1;0;1;1;1;1;1;0;100;0
25850;"Íbúðareign";6000;"2008";2;1;14;1;0;99.4;1;1;1;1;1;2;1;1;6010;0
17000;"Íbúðareign";6000;"1970";3;2;24;1;0;110.1;1;1;0;1;1;3;1;2;6030;0
42500;"Einbýlishús";1400;"1971";1;1;1;1;0;178.3;1;1;1;2;1;5;2;0;600;0
48000;"Raðhús";0;"2006";2;1;1;1;0;203.7;2;1;1;2;1;4;1;2;130;0
16500;"Íbúðareign";0;"1974";4;3;10;1;0;79.1;1;1;0;1;1;2;1;1;161;0
21200;"Íbúðareign";0;"1998";3;3;8;1;0;80.6;1;1;1;1;1;2;1;1;130;0
19600;"Íbúðareign";0;"1974";4;3;7;1;0;111.3;1;1;0;1;1;3;1;1;160;21
19400;"Íbúðareign";0;"1978";5;1;9;1;1;90.1;1;1;0;1;1;2;1;1;150;22
33500;"Íbúðareign";1000;"1965";2;1;2;1;0;153.7;1;1;0;1;1;3;2;0;300;0
39700;"Einbýlishús";1000;"1960";1;1;1;1;0;166.7;2;1;0;1;2;3;1;0;320;0
22000;"Einbýlishús";6000;"1953";2;1;1;1;0;136.4;2;1;0;1;1;5;2;0;6030;0
20000;"Íbúðareign";6000;"2001";2;1;4;1;0;91.2;1;1;0;1;1;2;1;1;6080;0
22200;"Íbúðareign";6000;"1961";1;1;2;1;0;163.7;1;1;0;1;1;3;1;1;6030;0
26000;"Einbýlishús";6000;"1945";1;1;1;1;0;162;1;0;1;1;1;3;2;0;6020;0
11000;"Íbúðareign";6000;"1927";2;1;3;1;0;72;1;0;1;1;1;2;1;0;6020;0
14900;"Íbúðareign";2000;"1947";3;2;2;1;0;190.4;2;1;0;1;1;5;1;0;2040;0
12600;"Íbúðareign";0;"1917";3;0;3;1;0;52.6;1;0;1;1;1;1;1;1;11;0
33500;"Íbúðareign";0;"1989";4;3;8;1;0;191.6;2;1;1;2;1;3;3;0;120;0
24900;"Íbúðareign";0;"1991";4;1;24;1;0;89.2;1;1;0;1;1;2;1;1;130;0
22287;"Íbúðareign";0;"1991";5;2;26;1;1;69.6;1;0;1;1;1;1;1;1;280;0
69900;"Íbúðareign";0;"2008";9;11;42;1;3;135.8;1;1;1;2;1;2;1;0;20;51
25600;"Íbúðareign";1400;"2006";6;1;29;1;1;104.9;1;1;0;1;1;3;1;1;630;0
46800;"Einbýlishús";1400;"1973";1;1;1;1;0;195.8;1;1;1;1;1;4;2;0;600;0
20200;"Íbúðareign";0;"1960";2;0;3;1;0;93.7;1;0;1;1;1;2;2;0;281;0
15500;"Íbúðareign";0;"1986";3;3;8;1;0;51.3;1;1;0;1;1;1;1;0;120;0
26500;"Íbúðareign";1000;"2003";3;1;8;1;0;95.6;1;1;0;1;1;2;1;1;340;0
91000;"Einbýlishús";0;"1984";1;1;1;1;0;284.2;2;1;2;3;1;6;4;0;120;0
43500;"Íbúðareign";0;"1981";2;2;2;1;0;195.9;2;1;0;2;1;3;3;1;75;0
27500;"Íbúðareign";0;"1997";3;2;5;1;0;132.9;1;1;1;1;1;3;1;1;120;0
27400;"Raðhús";6000;"1979";2;1;1;1;0;140.1;2;1;0;1;1;6;1;0;6040;0
16000;"Íbúðareign";0;"1963";4;4;35;1;0;66.2;1;1;0;1;1;1;1;0;100;1
64000;"Einbýlishús";1100;"1981";1;1;1;1;0;287.1;2;1;1;3;1;5;2;0;400;0
26500;"Íbúðareign";0;"2005";5;4;19;1;0;94;1;1;0;1;1;2;1;0;130;0
16900;"Íbúðareign";0;"1930";2;0;3;1;0;69.1;1;1;0;1;1;1;1;0;100;0
15900;"Íbúðareign";0;"1971";4;4;10;1;0;80.8;1;1;0;1;1;2;1;0;161;0
18150;"Íbúðareign";0;"1994";3;3;7;1;0;80.8;1;1;0;1;1;2;1;1;130;0
37100;"Íbúðareign";1400;"2013";5;3;30;1;2;120.2;1;1;1;1;1;2;1;1;600;18
33500;"Íbúðareign";1000;"2006";3;2;19;1;1;149.2;1;1;0;1;1;3;1;0;351;0
44900;"Íbúðareign";1000;"2007";5;5;28;1;2;150.8;1;1;1;1;1;2;1;1;350;0
22000;"Íbúðareign";1000;"2006";3;2;9;1;0;93.7;1;1;0;1;1;2;1;0;350;0
23000;"Íbúðareign";0;"1993";3;3;11;1;0;101.5;1;0;1;1;1;3;2;1;130;0
20900;"Íbúðareign";0;"1951";3;3;4;1;0;50.8;1;1;0;1;1;2;1;2;100;0
28350;"Íbúðareign";0;"1948";2;1;3;1;0;130.2;1;1;0;1;1;2;2;0;100;0
40900;"Íbúðareign";1604;"2008";4;2;24;1;2;155.3;1;1;1;1;1;3;1;0;810;0
17000;"Íbúðareign";0;"1971";8;7;42;1;1;92.8;1;1;0;1;1;2;2;1;161;0
45000;"Einbýlishús";0;"1988";1;1;1;1;0;176;1;1;2;2;1;2;3;0;120;0
19900;"Íbúðareign";0;"1975";3;3;16;1;0;93;1;1;0;1;1;3;1;0;150;24
23500;"Íbúðareign";0;"1906";2;1;2;1;0;81.9;2;1;1;2;1;1;1;3;20;0
23500;"Íbúðareign";0;"1968";3;2;6;1;0;79.5;1;1;1;1;1;3;1;0;280;0
25200;"Íbúðareign";0;"1983";3;3;15;1;0;87;1;1;0;1;1;2;1;1;72;0
85000;"Einbýlishús";1300;"2006";2;1;1;1;0;286.3;2;0;3;3;1;4;1;1;520;0
25600;"Íbúðareign";1300;"2004";3;2;9;1;0;116.8;1;1;0;1;1;3;1;1;700;0
21500;"Íbúðareign";1400;"1985";4;2;6;1;0;109.9;1;1;0;1;1;2;1;1;680;0
55500;"Raðhús";1300;"1992";1;1;1;1;0;185.5;1;0;1;2;1;2;2;0;500;0
26000;"Íbúðareign";1400;"2006";6;3;24;1;1;126.4;1;1;1;1;1;3;1;0;630;0
21250;"Íbúðareign";1400;"2012";6;5;40;1;3;70.6;1;1;0;1;1;1;1;0;680;105
21550;"Íbúðareign";1400;"2012";6;6;40;1;3;70.5;1;1;0;1;1;1;1;0;680;105
50000;"Íbúðareign";1300;"2006";2;1;8;1;0;160.7;1;1;2;2;1;3;1;1;520;0
28500;"Íbúðareign";1400;"1959";2;2;2;1;0;173.4;2;1;0;1;1;3;1;0;680;0
35500;"Íbúðareign";1000;"2006";3;1;18;1;0;165.9;1;1;0;1;1;3;1;0;351;0
38800;"Íbúðareign";1000;"2005";2;1;2;1;0;134.3;1;1;0;2;1;3;1;1;350;0
54500;"Parhús";1000;"1995";1;1;1;1;0;235.1;2;1;1;2;1;6;2;1;330;0
82500;"Einbýlishús";1000;"2011";1;1;1;1;0;340.6;2;1;3;3;2;5;3;1;351;0
40000;"Íbúðareign";1000;"2007";4;3;26;1;1;168.4;1;1;1;1;1;3;1;0;351;0
18400;"Íbúðareign";0;"1978";4;1;16;1;0;64.3;1;1;0;1;1;1;1;1;72;0
35200;"Raðhús";0;"1979";2;1;1;1;0;173.1;3;1;0;2;1;5;2;0;150;0
19000;"Íbúðareign";0;"1984";3;1;2;1;0;85.6;1;1;0;1;1;2;1;1;120;0
25500;"Íbúðareign";0;"1959";2;0;3;1;0;99;1;1;0;1;1;2;1;1;100;0
26000;"Íbúðareign";0;"1949";2;2;2;1;0;90.3;1;1;0;1;1;2;2;0;100;0
23500;"Raðhús";6000;"1963";2;1;1;1;0;147.8;2;1;0;2;1;4;1;0;6040;0
35500;"Raðhús";6000;"1983";2;1;1;1;0;252.8;2;6;1;2;1;4;1;0;6040;0
16400;"Íbúðareign";2000;"1975";2;1;7;1;0;86.4;1;1;0;1;1;2;1;1;2050;0
23500;"Íbúðareign";2000;"2006";2;2;14;1;0;127.2;1;1;0;1;1;3;1;2;2040;0
18700;"Íbúðareign";1400;"1961";3;3;10;1;0;87.9;1;1;0;1;1;3;2;0;600;0
34900;"Íbúðareign";1000;"1998";3;1;3;1;0;122.4;1;1;1;1;1;3;1;1;340;23
22900;"Íbúðareign";1000;"2007";6;3;16;1;1;106.8;1;1;0;1;1;2;1;0;351;0
28500;"Íbúðareign";1000;"1995";4;3;7;1;0;135.6;2;1;1;2;1;4;1;0;340;0
33964;"Íbúðareign";1000;"2005";3;2;20;1;1;128.5;1;1;0;1;1;3;1;0;350;0
29000;"Íbúðareign";1000;"1994";9;8;33;1;2;107.6;1;0;1;1;1;2;1;2;330;0
24500;"Íbúðareign";1000;"1994";3;1;6;1;0;89;1;1;0;1;1;2;1;0;330;0
24900;"Íbúðareign";0;"1979";3;3;7;1;0;131.1;1;1;0;1;1;3;1;2;160;0
17000;"Íbúðareign";0;"1963";4;2;8;1;0;74.6;1;1;0;1;1;2;1;2;91;28
23500;"Íbúðareign";1400;"1974";4;1;8;1;0;133;1;1;0;1;1;4;1;0;600;0
53500;"Einbýlishús";1000;"1983";2;1;1;1;0;287.2;3;1;1;3;1;7;1;0;320;0
37000;"Íbúðareign";1100;"2009";3;3;26;1;4;93.6;1;0;1;1;1;1;1;0;400;0
27600;"Íbúðareign";1400;"2010";5;3;35;1;3;107.3;1;1;1;1;1;2;1;0;600;18
19500;"Íbúðareign";1000;"2013";2;1;12;1;0;68.6;1;0;1;1;1;1;1;1;351;0
35000;"Íbúðareign";0;"1965";4;1;10;1;0;152.7;1;1;0;1;1;3;1;0;72;0
25000;"Íbúðareign";0;"2003";3;3;8;1;1;96.1;1;1;0;1;1;2;1;0;180;0
12300;"Íbúðareign";6000;"1989";3;1;15;1;0;88.9;1;1;0;1;1;2;1;1;6040;0
20800;"Íbúðareign";0;"1983";4;3;14;1;0;68.4;1;1;0;1;1;1;1;1;72;0
21000;"Íbúðareign";0;"1998";6;1;42;1;1;64.9;1;1;0;1;1;1;1;1;90;0
23700;"Íbúðareign";0;"1974";8;2;46;1;1;142;1;1;1;1;1;3;2;0;160;0
38000;"Raðhús";1604;"2006";2;1;1;1;0;189;2;1;1;2;1;4;2;1;810;0
14600;"Íbúðareign";0;"1965";5;1;5;1;0;53.3;1;0;1;1;1;1;1;0;20;0
